,Time,Open,High,Low,Close,Volume,polariti
50,2010-03-17,132.41,132.694,131.22,131.34,4358800,0.3938789473684211
51,2010-03-18,131.02,132.85,130.44,132.76,5021300,0.29747500000000004
52,2010-03-19,133.71,133.71,129.66,130.35,8905000,0.08941999999999997
53,2010-03-22,130.2,130.96,128.64,130.47,5383400,0.27331500000000003
54,2010-03-23,130.89,130.94,128.07,129.26,4213100,0.3158150000000001
55,2010-03-24,128.64,129.4,127.2,128.04,4696400,0.302715
56,2010-03-25,129.6101,136.91,128.04,134.73,16209600,0.4232789473684211
57,2010-03-26,134.895,136.99,133.76,135.06,6565700,0.3401789473684211
58,2010-03-29,135.37,136.63,134.33,135.12,4626900,0.3373900000000001
59,2010-03-30,135.74,138.19,135.36,136.579,6192700,0.34806
60,2010-03-31,136.0,136.8,134.48,135.77,4600600,0.04901999999999999
61,2010-04-01,135.8,136.51,131.18,131.81,8785800,0.3410368421052632
62,2010-04-05,132.85,133.74,130.78,131.49,5816500,0.13790000000000002
63,2010-04-06,131.23,136.0,131.18,135.56,7950300,0.1635105263157895
64,2010-04-07,135.96,136.08,133.86,134.87,5945400,0.15886000000000006
65,2010-04-08,134.71,141.25,134.71,140.96,12689100,0.21735000000000007
66,2010-04-09,140.72,141.33,139.07,140.06,6011100,0.280721052631579
67,2010-04-12,140.0,142.915,139.68,141.2,5445300,0.18625000000000005
68,2010-04-13,141.23,141.98,139.12,140.16,4785500,0.17096500000000006
69,2010-04-14,140.34,144.5,139.2,144.28,7900300,0.24459000000000006
70,2010-04-15,144.55,147.09,144.0,145.82,7829600,0.3803352941176471
71,2010-04-16,144.88,147.17,141.45,142.171,8396800,0.4935699999999999
72,2010-04-19,142.35,143.67,139.13,142.43,6022000,0.19075000000000006
73,2010-04-20,143.83,144.64,142.1,144.2,4311700,0.57644
74,2010-04-21,145.17,149.0,143.5219,146.43,7374400,0.34124499999999997
75,2010-04-22,147.01,151.09,145.88,150.09,15165800,0.28186500000000003
76,2010-04-23,145.38,149.09,142.42,143.63,18975200,0.3335470588235294
77,2010-04-26,143.2,147.73,142.9,147.11,9318300,0.3150052631578947
78,2010-04-27,145.55,146.44,141.11,142.02,8639000,0.0248
79,2010-04-28,142.59,142.75,138.69,139.35,9235300,0.4565
80,2010-04-29,140.09,142.45,139.79,141.73,6314200,0.220955
81,2010-04-30,141.4,141.4,136.91,137.1,6113500,0.22463000000000005
82,2010-05-03,137.2,139.44,136.11,137.49,5654600,0.3464300000000001
83,2010-05-04,135.6225,135.81,128.38,129.83,12667800,0.2193368421052632
84,2010-05-05,128.0,131.61,127.55,130.93,9458100,0.20684500000000006
85,2010-05-06,130.0,132.33,120.6,128.71,10189000,0.18061
86,2010-05-07,127.97,131.18,123.76,124.98,11927600,0.32116500000000003
87,2010-05-10,129.73,132.21,129.26,131.29,6806100,0.2976800000000001
88,2010-05-11,129.95,133.08,128.47,130.46,6044100,0.3006157894736842
89,2010-05-12,131.41,134.13,129.68,133.87,5904500,0.4359849999999999
90,2010-05-13,133.93,136.99,131.0,131.47,5940200,0.30833000000000005
91,2010-05-14,130.36,131.0,126.76,128.533,5277800,0.18903684210526314
92,2010-05-17,128.24,129.95,125.8,128.91,5642200,0.3372600000000001
93,2010-05-18,130.14,131.25,125.51,126.28,5256900,0.33038500000000004
94,2010-05-19,125.51,127.93,123.8,124.59,6463300,0.27424499999999996
95,2010-05-20,122.64,125.0,118.78,119.71,8594400,0.23959
96,2010-05-21,117.895,124.97,117.52,122.72,7966900,0.32471500000000003
97,2010-05-24,122.57,124.5,120.65,122.12,4535900,0.37391578947368426
98,2010-05-25,118.54,125.19,118.5,124.86,6913400,0.4790263157894737
99,2010-05-26,125.05,125.79,122.3,123.21,6964600,0.41644
100,2010-05-27,124.98,126.85,120.6,126.7,4747700,0.194645
101,2010-05-28,126.07,127.6,124.01,125.46,3954800,0.3070400000000001
102,2010-06-01,124.97,126.572,123.02,123.24,3659500,0.386415
103,2010-06-02,124.02,126.43,121.65,126.31,4764700,0.2761631578947369
104,2010-06-03,126.25,129.15,124.85,128.76,5276900,0.24394000000000002
105,2010-06-04,126.33,128.2,122.18,122.77,5497700,0.2439650000000001
106,2010-06-07,125.84,126.60600000000001,121.6744,122.01,6566400,0.40829
107,2010-06-08,122.0,122.0,115.8,118.835,11484400,0.23862500000000006
108,2010-06-09,120.31,121.47,117.36,117.91,7369200,0.322415
109,2010-06-10,120.0,123.5,119.2,123.21,6061800,0.16439
110,2010-06-11,121.39,123.53,120.29,123.03,4204600,0.23377000000000006
111,2010-06-14,124.24,125.7,123.5,123.83,3923000,0.2988105263157895
112,2010-06-15,123.2,126.92,122.5,126.84,4541000,0.20945
113,2010-06-16,125.39,127.98,125.365,126.9,3964300,0.22833
114,2010-06-17,126.74,127.8,124.69,125.89,3479000,0.2515450000000001
115,2010-06-18,126.48,127.48,125.07,125.83,3836000,0.224965
116,2010-06-21,126.79,127.48,121.41,122.55,5327700,0.044940000000000015
117,2010-06-22,122.65,125.23,121.55,122.307,6207200,0.11528999999999998
118,2010-06-23,122.11,123.22,120.04,121.45,5455100,0.29358
119,2010-06-24,120.61,120.85,116.8,118.33,7771100,0.3743350000000001
120,2010-06-25,118.14,121.76,117.626,121.0,5769700,-0.13097999999999999
121,2010-06-28,118.85,120.04,117.1,117.8,5612200,0.2515250000000001
122,2010-06-29,116.26,116.48,106.01,108.61,12866300,0.30792631578947377
123,2010-07-01,108.9,111.69,106.7,110.96,8529800,0.339465
124,2010-07-02,110.92,111.29,108.56,109.14,4477100,0.323705
125,2010-07-06,110.65,112.53,109.0,110.06,5219300,0.332315
126,2010-07-07,109.84,113.63,109.81,113.43,4941000,0.2232
127,2010-07-08,115.02,117.48,114.07,116.22,6775000,0.17733000000000002
128,2010-07-09,116.55,117.4,114.65,117.26,4065100,0.3048684210526317
129,2010-07-12,117.81,119.7,117.32,119.51,4783600,0.4636842105263158
130,2010-07-13,120.69,124.88,120.3,123.65,7091100,-0.02225999999999998
131,2010-07-14,123.03,123.75,121.4749,123.3,5257000,0.24729500000000004
132,2010-07-15,120.13,122.48,119.26,122.06,6047700,0.31079
133,2010-07-16,121.28,121.92,118.01,118.49,6227900,0.19791
134,2010-07-19,118.38,120.74,117.0,119.94,5030900,0.13396500000000006
135,2010-07-20,120.61,120.71,117.51,120.1,6785000,0.2915947368421053
136,2010-07-21,120.62,121.25,117.26,117.43,5011700,0.24936
137,2010-07-22,118.71,120.87,118.02,120.07,15003400,0.2780600000000001
138,2010-07-23,105.925,119.28,105.8,118.87,42421100,0.2672157894736843
139,2010-07-26,118.26,118.6,114.88,118.4,11137800,0.3153750000000001
140,2010-07-27,118.43,118.5,115.0658,117.13,7796100,0.187
141,2010-07-28,117.0,118.2,116.4,117.13,5472300,0.26261999999999996
142,2010-07-29,117.99,118.87,115.52,116.86,6175800,0.24705263157894736
143,2010-07-30,115.53,118.74,114.51,117.89,7077500,0.34865500000000005
144,2010-08-02,119.15,120.38,117.57,120.07,5443700,0.21268499999999999
145,2010-08-03,120.0,122.87,119.68,122.42,5953800,0.028361111111111094
146,2010-08-04,123.06,128.47,123.0,127.58,9270800,0.2976050000000001
147,2010-08-05,126.77,128.0,125.82,127.83,4282300,0.06954500000000001
148,2010-08-06,126.72,128.4,125.9,128.32,5065200,0.16592105263157894
149,2010-08-09,128.46,129.93,127.8501,128.83,5085800,0.10318000000000004
150,2010-08-10,127.95,130.0,127.38,130.0,5706900,0.14021000000000006
151,2010-08-11,128.1,128.12,125.2,125.89,5541700,0.07841000000000001
152,2010-08-12,123.76,127.0,123.55,126.56,4367900,0.33103
153,2010-08-13,126.06,127.48,124.26,124.69,3976600,0.317975
154,2010-08-16,123.61,127.37,123.04,126.07,4024700,0.216605
155,2010-08-17,127.34,129.98,126.79,128.86,5044700,0.32417368421052634
156,2010-08-18,129.25,130.81,128.26,129.65,7901500,0.32474000000000003
157,2010-08-19,129.22,130.02,126.82,127.57,5582500,0.36545
158,2010-08-20,127.2,128.04,126.02,127.76,4170100,0.047890000000000016
159,2010-08-23,127.86,129.22,126.5,126.6,3861300,0.26987500000000003
160,2010-08-24,125.41,125.44,123.18,124.53,5369700,0.2796157894736842
161,2010-08-25,123.85,127.37,123.83,126.85,5344500,0.09430999999999998
162,2010-08-26,127.15,127.59,124.82,124.86,4694500,0.19465000000000005
163,2010-08-27,125.46,126.64,122.25,126.64,5080000,0.22668500000000005
164,2010-08-30,126.03,126.95,123.69,123.79,3426000,0.22314000000000006
165,2010-08-31,122.85,125.9,122.5,124.83,4225600,0.25543499999999997
166,2010-09-01,126.36,132.599,126.17,132.49,7138300,0.29590000000000005
167,2010-09-02,132.17,135.21,132.05,135.21,5407400,0.17278500000000002
168,2010-09-03,136.89,139.5,136.625,138.79,6581200,0.18861500000000006
169,2010-09-07,137.56,138.6,136.89,137.22,3883000,0.08037000000000002
170,2010-09-08,137.93,139.7,136.45,139.14,5828500,0.129
171,2010-09-09,140.3872,141.37,139.26,140.38,4958000,0.345045
172,2010-09-10,140.75,142.6001,140.04,142.44,5043600,0.343895
173,2010-09-13,144.07,145.74,143.76,145.07,5077400,0.143985
174,2010-09-14,144.5,146.7,143.832,145.75,4319400,0.3788052631578948
175,2010-09-15,144.88,145.62,143.56,145.45,4903600,0.3004850000000001
176,2010-09-16,145.4,148.23,145.16,148.13,5827000,0.24269500000000005
177,2010-09-17,148.9,148.98,146.5,148.325,7259600,0.34507000000000004
178,2010-09-20,148.7,151.95,147.35,151.3048,6449400,0.2646049999999999
179,2010-09-21,150.76,153.31,149.6,150.73,7542000,0.30568421052631584
180,2010-09-22,149.84,152.7,149.1,151.83,6612400,0.15904500000000005
181,2010-09-23,151.2,155.92,150.97,152.85,7065600,0.42194
182,2010-09-24,155.43,160.89,155.42,160.73,10590600,0.3345350000000001
183,2010-09-27,160.22,161.2,157.88,159.37,6446300,0.13532
184,2010-09-29,159.03,161.78,157.75,158.99,7287500,0.4260578947368421
185,2010-09-30,160.01,160.93,155.6,157.06,7606000,0.284285
186,2010-10-01,157.06,157.44,152.2,153.71,8683400,0.175275
187,2010-10-04,153.95,155.96,152.79,155.39,5346500,0.09833499999999998
188,2010-10-05,157.08,161.21,157.01,160.87,5620000,0.46603999999999995
189,2010-10-06,160.6,160.68,154.6,155.4,6060800,0.3475300000000001
190,2010-10-07,156.51,157.4,153.39,156.27,4622000,0.37654499999999996
191,2010-10-08,155.18,156.28,152.78,155.55,6918400,-0.041747368421052616
192,2010-10-11,154.89,156.63,152.34,153.03,4486400,0.27527500000000005
193,2010-10-12,152.51,156.95,151.4,156.48,5280800,0.14091500000000004
194,2010-10-13,156.69,156.79,153.85,155.17,5632800,0.3985263157894737
195,2010-10-14,155.16,156.9499,154.23,155.53,4024100,0.3080200000000001
196,2010-10-15,158.4199,164.88,156.75,164.64,10135500,0.235895
197,2010-10-18,165.0,165.19,161.82,163.56,6331300,0.325155
198,2010-10-19,160.68,162.8,157.0,158.67,7525000,0.15495499999999998
199,2010-10-20,158.78,159.87,156.57,158.67,5790400,0.16338000000000005
200,2010-10-21,162.67,166.13,161.29,164.97,13482500,0.20729499999999995
201,2010-10-22,162.45,170.17,162.27,169.13,16318400,0.14512
202,2010-10-25,171.57,171.99,168.32,169.0,6530900,0.26081000000000004
203,2010-10-26,167.5701,171.0,167.5,169.95,4689600,0.3801550000000001
204,2010-10-27,168.91,169.75,166.54,167.51,5721800,0.4604350000000001
205,2010-10-28,168.31,168.49,165.05,166.84,4684400,0.14734736842105262
206,2010-10-29,165.8,168.5,164.81,165.23,4998500,0.25654000000000005
207,2010-11-01,164.45,164.58,161.52,162.58,5239900,0.186325
208,2010-11-02,163.75,165.94,163.36,164.61,4260000,0.26034
209,2010-11-03,165.4,168.61,162.29,168.47,6112100,0.40565500000000015
210,2010-11-04,169.86,172.53,168.4,168.93,7395900,0.2696941176470589
211,2010-11-05,169.35,171.65,168.59,170.77,5212200,0.278325
212,2010-11-08,170.84,173.2,168.78,171.99,5706000,0.31232000000000004
213,2010-11-09,172.67,173.14,169.06,170.27,3978600,0.3817250000000001
214,2010-11-10,170.59,173.37,169.41,173.33,5440300,0.20908500000000005
215,2010-11-11,171.0,172.05,169.4201,170.37,5691700,0.2178650000000001
216,2010-11-12,170.12,171.26,165.05,165.68,7160600,0.2701800000000001
217,2010-11-15,165.16,165.35,158.56,158.9,9648600,0.19737000000000005
218,2010-11-16,158.74,160.91,156.77,157.78,6571400,0.26417500000000005
219,2010-11-17,157.84,160.85,157.55,158.35,4524900,0.35116315789473684
220,2010-11-18,160.7401,165.0,160.7401,164.17,6225300,0.20770500000000006
221,2010-11-19,163.95,164.99,162.84,164.82,4464800,0.34944000000000003
222,2010-11-22,165.1,170.6,165.0,170.39,6142500,0.4123421052631579
223,2010-11-23,168.61,168.81,164.62,168.2,6465300,0.18234500000000006
224,2010-11-24,171.53,177.89,171.53,177.25,10042500,0.3711
225,2010-11-26,177.36,178.38,176.16,177.2,4271600,0.34555263157894744
226,2010-11-29,179.99,181.8425,177.57,179.49,9695000,0.395285
227,2010-11-30,176.95,177.7,174.9,175.4,6762200,0.20998500000000006
228,2010-12-01,179.16,179.32,176.0,176.55,5770100,0.028705
229,2010-12-02,176.86,177.45,173.92,176.53,5537600,0.36528333333333335
230,2010-12-03,175.5,176.4,174.05,175.68,4907500,0.4493700000000001
231,2010-12-06,175.52,178.43,174.6,178.05,5654200,0.3275
232,2010-12-07,180.5,181.47,176.57,176.77,5077100,0.218905
233,2010-12-08,177.49,178.16,175.2,176.29,3726900,0.0771
234,2010-12-09,177.77,178.11,173.8,174.85,4555500,0.209305
235,2010-12-10,174.88,175.95,173.36,175.62,3565500,0.3205736842105263
236,2010-12-13,176.33,177.94,173.73,174.25,4202500,0.3163900000000001
237,2010-12-14,174.28,175.76,173.09,173.94,3685300,0.180245
238,2010-12-15,173.72,179.0,173.5909,175.57,5810500,0.2971368421052632
239,2010-12-16,175.58,178.3,175.04,178.04,4121500,0.4828250000000001
240,2010-12-17,178.41,178.75,177.02,177.58,4507300,0.231765
241,2010-12-20,179.27,183.98,178.04,183.29,8735300,0.32332
242,2010-12-21,183.88,185.65,182.6001,184.75,5111000,0.3413473684210526
243,2010-12-22,185.0,185.45,184.11,184.76,2578100,0.5121249999999999
244,2010-12-23,184.34,184.98,181.8905,182.59,3358200,0.3718400000000001
245,2010-12-27,181.9019,183.14,180.45,182.14,2249400,0.4204549999999999
246,2010-12-29,181.8,184.35,180.41,183.37,3120100,0.4255999999999999
247,2011-01-03,181.37,186.0,181.21,184.22,5331400,0.319135
248,2011-01-04,186.15,187.6995,183.78,185.01,5031800,0.24543000000000004
249,2011-01-05,184.1,187.45,184.07,187.42,3418800,0.31744999999999995
250,2011-01-06,186.5,187.41,185.25,185.86,3179700,0.1680315789473684
251,2011-01-07,187.88,188.45,183.74,185.49,5221700,0.31694500000000003
252,2011-01-10,185.04,185.29,182.51,184.68,3375900,0.21343500000000004
253,2011-01-11,185.42,186.0,183.21,184.34,2814200,0.304925
254,2011-01-12,185.36,185.38,183.3,184.08,2679100,0.424842105263158
255,2011-01-13,183.6,186.45,183.51,185.53,3367000,0.29939499999999997
256,2011-01-14,185.5,188.94,184.92,188.75,3662800,0.271342105263158
257,2011-01-18,188.66,191.6,188.25,191.25,3896200,0.3608105263157895
258,2011-01-19,190.9,191.0,186.21,186.87,3882400,0.496695
259,2011-01-20,185.29,186.85,181.0,181.96,5709900,0.31613
260,2011-01-21,183.0001,183.25,176.84,177.42,6806200,0.37565
261,2011-01-24,177.95,178.49,174.1475,176.85,5600300,0.33409500000000003
262,2011-01-25,175.5017,176.75,174.28,176.7,4651000,0.260655
263,2011-01-26,177.51,177.89,174.63,175.39,3762200,0.306505
264,2011-01-27,177.48,185.0,177.31,184.45,14594400,0.1692
265,2011-01-28,171.45,173.71,166.9,171.14,19908200,0.37354499999999996
266,2011-01-31,170.16,171.44,167.41,169.64,6718100,0.2006555555555556
267,2011-02-01,170.52,173.1,169.51,172.11,5085900,0.207735
268,2011-02-02,171.42,175.2,170.87,173.53,4547500,0.363845
269,2011-02-03,173.5,174.67,171.95,173.71,3678900,0.2805315789473685
270,2011-02-04,174.0,177.19,173.75,175.93,4347800,0.17898999999999998
271,2011-02-07,176.15,177.55,174.77,176.43,5254700,0.31759
272,2011-02-08,176.66,183.11,176.59,183.06,7794900,0.189895
273,2011-02-09,183.15,186.47,182.26,185.3,8312700,0.4371899999999999
274,2011-02-10,184.39,187.24,183.6,186.21,5331400,0.29797368421052634
275,2011-02-11,185.5619,189.5,185.37,189.25,4487900,0.420015
276,2011-02-14,189.25,191.4,188.35,190.42,4061300,0.29785
277,2011-02-15,188.73,190.49,188.25,189.03,3890900,0.3494368421052632
278,2011-02-16,189.77,190.0,186.35,186.62,4628200,0.4616549999999999
279,2011-02-17,185.77,189.09,185.31,187.76,3425500,0.24962222222222225
280,2011-02-18,187.54,188.5,185.13,186.5,4178600,0.38198
281,2011-02-22,183.68,184.72,179.32,180.42,5637100,0.3347157894736843
282,2011-02-23,180.25,181.15,174.39,176.68,5482000,0.236465
283,2011-02-24,176.86,179.75,174.56,177.75,4656500,0.2976444444444445
284,2011-02-25,178.95,180.75,177.1,177.24,4191400,0.22657
285,2011-02-28,173.91,175.89,172.15,173.29,6783200,0.444875
286,2011-03-01,173.53,173.96,168.67,169.44,5847100,0.2598684210526316
287,2011-03-02,169.09,173.3,168.35,172.02,5185700,0.236695
288,2011-03-03,173.71,174.46,172.05,172.79,4138200,0.26621
289,2011-03-04,172.62,172.75,169.51,171.67,4924300,0.253135
290,2011-03-07,171.92,172.09,166.24,169.08,5932900,0.35634999999999994
291,2011-03-08,169.39,169.71,166.72,166.89,4219000,0.3776450000000001
292,2011-03-09,166.67,169.75,163.9,169.05,7108900,0.41195
293,2011-03-10,167.07,168.47,164.82,166.14,5998400,0.14973500000000006
294,2011-03-11,165.5,169.2,164.12,168.07,4609900,0.23529500000000006
295,2011-03-14,166.6,168.08,164.57,166.73,4022000,0.2505157894736842
296,2011-03-15,161.39,166.88,160.76,165.08,4934500,0.34643
297,2011-03-16,164.7,168.14,162.8701,164.7,5208100,0.20612500000000006
298,2011-03-17,165.91,166.3,160.78,160.97,6471400,0.27465500000000004
299,2011-03-18,161.19,163.54,160.59,161.82,7442700,0.23286500000000004
300,2011-03-21,163.37,165.79,161.72,164.525,4055100,0.26752999999999993
301,2011-03-22,164.07,164.44,162.25,162.6,3611400,0.2319100000000001
302,2011-03-23,162.3,166.26,160.82,165.32,4721300,0.24352
303,2011-03-24,168.21,172.0,167.36,171.1,6283200,0.4279611111111112
304,2011-03-25,171.64,173.49,170.3,170.98,4293800,0.2251526315789474
305,2011-03-28,171.8,172.5,169.25,169.35,3400800,0.2683105263157895
306,2011-03-29,170.73,174.84,170.07,174.62,4884600,0.35254500000000005
307,2011-03-30,177.78,181.16,177.66,179.42,6859300,0.3013450000000001
308,2011-03-31,179.31,181.57,178.5,180.13,4826500,0.43955
309,2011-04-01,181.58,183.25,178.59,180.13,5684100,0.12980999999999998
310,2011-04-04,180.89,183.61,180.69,182.94,4186400,0.3111700000000001
311,2011-04-05,182.105,186.36,181.8,185.29,5569200,0.102565
312,2011-04-06,186.15,188.27,181.12,182.76,5430700,0.3687850000000001
313,2011-04-07,182.78,185.17,181.76,184.91,4564000,0.2793350000000001
314,2011-04-08,185.26,186.22,182.78,184.71,3726400,0.30191999999999997
315,2011-04-11,184.86,186.49,181.85,184.04,3297100,0.2622842105263158
316,2011-04-12,183.06,184.59,179.42,180.48,5334500,0.25064000000000003
317,2011-04-13,180.83,182.88,179.8,182.29,4216300,0.2768947368421053
318,2011-04-14,181.39,182.08,179.36,181.82,3588200,0.398775
319,2011-04-15,181.0,181.78,179.0196,180.01,4272400,0.3309736842105264
320,2011-04-18,178.38,178.91,175.37,178.34,4616500,0.2499894736842105
321,2011-04-19,178.35,179.47,176.6,178.82,2646000,0.44104499999999996
322,2011-04-20,181.62,185.0,181.59,183.87,4067500,0.3704750000000001
323,2011-04-21,184.56,185.97,183.046,185.89,3348100,0.19258000000000006
324,2011-04-25,185.65,186.35,183.77,185.42,3438100,0.15746500000000005
325,2011-04-26,186.27,186.42,180.738,182.3,11200000,0.25249
326,2011-04-27,183.2,197.8,182.75,196.63,23623000,0.15327000000000007
327,2011-04-28,195.96,196.79,192.27,195.07,7300000,0.35271
328,2011-04-29,194.38,196.59,193.78,195.81,6640900,0.15566500000000005
329,2011-05-02,196.57,203.42,196.18,201.19,9398100,0.236585
330,2011-05-03,201.0,202.59,196.69,198.45,6100000,0.27252
331,2011-05-04,198.25,201.86,195.37,199.97,6550000,0.4063499999999999
332,2011-05-05,198.66,201.0,196.12,197.11,4600000,0.36097
333,2011-05-06,199.1,199.56,196.56,197.6,4013900,0.4233
334,2011-05-09,198.34,202.36,196.78,200.8,5825400,0.236985
335,2011-05-10,201.94,205.29,201.56,203.94,5885900,0.18727500000000005
336,2011-05-11,203.12,205.5,202.25,204.38,4809000,0.2946600000000001
337,2011-05-12,204.22,206.1852,200.62,206.07,4800000,0.17236315789473688
338,2011-05-13,205.7,206.39,202.36,202.56,4123700,0.22586000000000006
339,2011-05-16,200.54,200.9,191.37,192.51,9386400,0.08185789473684214
340,2011-05-17,191.8166,195.98,191.76,194.81,7073300,0.18953157894736847
341,2011-05-18,194.13,198.283,193.25,197.09,4955800,0.351675
342,2011-05-19,198.33,199.95,197.55,198.805,3701200,0.243975
343,2011-05-20,197.95,199.8,197.24,198.65,3381000,0.3198210526315789
344,2011-05-23,195.56,197.29,192.02,196.22,4200000,0.192555
345,2011-05-24,197.0,197.0,193.0,193.27,2972700,0.330805
346,2011-05-25,193.57,194.35,191.14,192.26,4661300,0.24151999999999998
347,2011-05-26,191.24,196.45,190.88,195.0,4075200,0.28300000000000003
348,2011-05-27,194.76,196.12,193.5,194.13,2352600,0.3572800000000001
349,2011-05-31,195.94,198.44,195.03,196.69,3409000,0.12697894736842102
350,2011-06-01,196.06,197.26,192.05,192.395,3445200,0.24429444444444445
351,2011-06-02,192.28,194.44,190.56,193.65,3044900,0.07995789473684213
352,2011-06-03,191.23,193.21,187.62,188.32,4974500,0.2448700000000001
353,2011-06-06,187.22,189.85,185.18,185.69,3716000,0.411195
354,2011-06-07,185.72,190.63,185.52,187.55,4866500,0.2908157894736842
355,2011-06-08,187.4499,189.81,186.32,188.05,3716600,0.3552350000000001
356,2011-06-09,189.74,191.76,185.71,189.68,4187300,0.306275
357,2011-06-10,189.25,190.77,186.28,186.53,3760400,0.23665500000000003
358,2011-06-13,186.81,189.31,184.86,186.29,3868900,0.16927000000000006
359,2011-06-14,188.99,190.72,187.07,189.96,3960300,0.28254500000000005
360,2011-06-15,188.04,192.45,185.3,185.98,6317700,0.30241578947368425
361,2011-06-16,185.74,187.0,181.59,183.65,6032100,0.331985
362,2011-06-17,186.51,187.39,184.64,186.37,6322200,0.3319550000000001
363,2011-06-20,185.96,188.852,185.57,187.72,2831700,0.376225
364,2011-06-21,188.3,195.0,187.12,194.23,4182600,0.281455
365,2011-06-22,193.96,195.2,191.32,191.63,3129700,0.29817
366,2011-06-23,189.5,194.46,188.3,194.16,4609600,0.189765
367,2011-06-24,193.88,194.92,191.35,192.55,3614500,0.321925
368,2011-06-27,194.5,202.58,194.03,201.25,6100700,0.35571499999999995
369,2011-06-28,201.92,202.88,200.6,202.35,3825300,0.25591052631578953
370,2011-06-29,202.67,206.25,201.03,204.18,4608900,0.13377999999999998
371,2011-07-01,205.55,210.27,203.61,209.49,4008700,0.17792000000000002
372,2011-07-05,208.76,214.45,208.73,213.19,3585200,0.3700894736842106
373,2011-07-06,212.12,214.4,211.0101,214.19,2607600,0.214705
374,2011-07-07,215.09,217.8,215.09,216.74,3144900,0.18431875
375,2011-07-08,214.3,218.32,213.25,218.28,3707900,0.27921578947368425
376,2011-07-11,216.74,217.5,211.0,212.55,4033700,0.2902631578947369
377,2011-07-12,214.64,215.65,211.12,211.23,3985700,0.34682222222222225
378,2011-07-13,214.7,216.83,212.14,213.5,4229900,0.2186
379,2011-07-14,213.58,215.91,209.38,210.38,3902500,0.18989473684210528
380,2011-07-15,213.08,214.53,209.29,212.87,4072600,0.30441999999999997
381,2011-07-18,212.53,213.39,208.29,211.53,2898100,0.228595
382,2011-07-19,213.77,218.4,213.77,218.06,4437200,0.156395
383,2011-07-20,220.05,220.2,214.41,215.55,3372900,0.286675
384,2011-07-21,216.74,217.09,211.07,213.21,4545300,0.234175
385,2011-07-22,213.86,217.949,211.11,216.52,3591700,0.28418000000000004
386,2011-07-25,215.49,216.08,213.0,213.49,3342800,0.226165
387,2011-07-26,214.99,215.6,210.35,214.18,9863600,0.33951
388,2011-07-27,224.39,227.2,219.62,222.518,12955600,0.2417588235294118
389,2011-07-28,223.27,225.95,220.23,223.9,5354900,0.27744500000000005
390,2011-07-29,221.29,225.75,219.51,222.52,5167700,0.2724650000000001
391,2011-08-01,225.0,227.45,217.66,221.32,5789300,0.1799684210526316
392,2011-08-02,220.32,222.43,211.3,211.7,6586700,0.194525
393,2011-08-03,212.97,214.83,205.54,209.96,8197100,0.215965
394,2011-08-04,206.73,208.0,201.45,201.48,6579500,0.29292105263157897
395,2011-08-05,204.67,207.32,194.84,202.7,10024000,0.020250000000000004
396,2011-08-08,196.4,200.39,190.05,193.7,10427500,0.154185
397,2011-08-09,196.7,205.09,190.46,205.09,10491200,0.09708999999999998
398,2011-08-10,200.76,202.4,193.6,194.13,8757600,0.3297263157894737
399,2011-08-11,197.0088,200.85,191.36,198.36,7401900,0.35688000000000003
400,2011-08-12,200.28,204.56,197.21,202.3,5620400,0.29833157894736845
401,2011-08-15,202.06,205.28,198.32,202.95,4785900,0.49866000000000005
402,2011-08-16,201.14,201.39,194.75,197.68,5205900,0.2669400000000001
403,2011-08-17,198.53,199.6,193.74,195.93,3991100,0.274725
404,2011-08-18,191.21,191.34,179.72,182.52,8275200,0.4374399999999999
405,2011-08-19,180.29,190.0,177.55,178.93,7244200,0.3601736842105264
406,2011-08-22,182.83,184.2,177.1,177.54,5313700,0.1284210526315789
407,2011-08-23,178.92,194.84,178.52,193.55,7351600,0.273975
408,2011-08-24,193.89,196.31,190.17,193.73,6248700,0.20300000000000004
409,2011-08-25,194.41,196.99,191.07,192.03,3760800,0.24578947368421056
410,2011-08-26,191.24,199.72,189.6,199.27,5310700,0.21638421052631585
411,2011-08-29,202.82,206.67,202.55,206.53,4511000,0.38061999999999996
412,2011-08-30,205.78,212.49,204.3214,210.92,5915700,0.4592526315789474
413,2011-08-31,212.27,216.17,211.35,215.23,7405000,0.26970000000000005
414,2011-09-01,215.28,217.64,211.62,212.54,5275300,0.20355000000000004
415,2011-09-02,208.94,210.69,207.0,210.0,4232000,0.146745
416,2011-09-06,204.77,216.6,204.47,216.18,6216200,0.3555526315789474
417,2011-09-07,218.8,220.19,214.22,219.9,5295800,0.405045
418,2011-09-08,218.3,220.64,216.34,217.26,4397900,0.005374999999999989
419,2011-09-09,215.05,216.96,209.75,211.39,4574300,0.3355100000000001
420,2011-09-12,212.66,216.66,208.65,216.56,5342100,0.143075
421,2011-09-13,217.79,219.95,215.01,219.53,4835900,0.30298
422,2011-09-14,220.22,224.99,216.72400000000002,222.57,5881700,0.4394
423,2011-09-15,223.99,227.2,221.25,226.78,5608800,0.317085
424,2011-09-16,227.57,240.44,226.74,239.3,11753000,0.248565
425,2011-09-19,237.11,244.0,232.8801,241.69,8223300,0.12288000000000003
426,2011-09-20,240.8,241.05,231.03,233.25,7385500,0.27674000000000004
427,2011-09-21,234.51,240.52,231.81,231.87,5881500,0.2206200000000001
428,2011-09-22,224.72,228.79,219.0,223.23,8254600,0.275905
